2018/2/23,'000300,4071.0889,4085.2008,4035.2319,4061.7545,4052.7332,0.4529,99458746
2018/2/22,'000300,4052.7332,4058.7878,4009.9202,4020.9731,3966.9614,2.1622,105811571
2018/2/14,'000300,3966.9614,3971.4041,3923.1267,3945.0943,3935.6324,0.796,71081338
2018/2/13,'000300,3935.6324,3986.9807,3925.5955,3925.5955,3890.1046,1.1703,112565885
2018/2/12,'000300,3890.1046,3907.843,3828.0697,3846.2671,3840.6527,1.2876,116182637
2018/2/9,'000300,3840.6527,3911.2917,3759.1463,3896.1691,4012.0472,-4.272,206349828
2018/2/8,'000300,4012.0472,4071.6653,3974.6779,4022.8802,4050.4972,-0.9493,159269985
2018/2/7,'000300,4050.4972,4212.5677,4048.4228,4205.7365,4148.8856,-2.3714,203127493
2018/2/6,'000300,4148.8856,4211.5234,4131.5562,4182.3257,4274.1464,-2.9307,214910450
2018/2/5,'000300,4274.1464,4274.1464,4200.1409,4204.458,4271.2326,0.0682,161347799
2018/2/2,'000300,4271.2326,4271.7647,4181.7793,4213.9386,4245.8978,0.5967,146066827
2018/2/1,'000300,4245.8978,4287.3888,4214.2909,4276.3425,4275.8986,-0.7016,190002934
2018/1/31,'000300,4275.8986,4287.8576,4232.7727,4234.1101,4256.1021,0.4651,145210164
2018/1/30,'000300,4256.1021,4308.5115,4251.5706,4286.6834,4302.0181,-1.0673,139034730
2018/1/29,'000300,4302.0181,4395.9053,4287.1124,4387.0577,4381.2996,-1.8095,191100354
2018/1/26,'000300,4381.2996,4403.3375,4351.4871,4352.2211,4365.0794,0.3716,177227237
2018/1/25,'000300,4365.0794,4392.1963,4336.2386,4381.9768,4389.8853,-0.5651,195374950
2018/1/24,'000300,4389.8853,4397.8196,4349.0865,4389.4547,4382.6129,0.1659,219818889
2018/1/23,'000300,4382.6129,4383.5722,4346.7925,4346.8885,4336.5974,1.0611,201867585
2018/1/22,'000300,4336.5974,4338.4832,4275.8977,4276.4811,4285.395,1.1948,174643195
2018/1/19,'000300,4285.395,4316.5714,4269.6167,4281.9371,4271.4168,0.3272,209490570
2018/1/18,'000300,4271.4168,4292.6372,4246.684,4259.375,4248.1164,0.5485,172032846
2018/1/17,'000300,4248.1164,4283.3449,4230.5367,4261.7833,4258.473,-0.2432,214311032
2018/1/16,'000300,4258.473,4260.2118,4213.1275,4215.6247,4225.2393,0.7866,161494963
2018/1/15,'000300,4225.2393,4262.9314,4216.3585,4229.8357,4225.001,0.0056,170907897
2018/1/12,'000300,4225.001,4227.3923,4199.0251,4205.1444,4205.5863,0.4616,111354794
2018/1/11,'000300,4205.5863,4211.799,4181.9572,4197.1136,4207.8132,-0.0529,121578539
2018/1/10,'000300,4207.8132,4211.0549,4175.1355,4187.2044,4189.2977,0.442,151121666
2018/1/9,'000300,4189.2977,4191.2843,4153.5021,4157.5394,4160.1595,0.7004,139034294
2018/1/8,'000300,4160.1595,4166.3182,4127.3081,4140.8545,4138.7505,0.5173,173877666
2018/1/5,'000300,4138.7505,4151.2818,4123.2817,4133.3439,4128.8119,0.2407,149009872
2018/1/4,'000300,4128.8119,4137.642,4105.8858,4114.1213,4111.3925,0.4237,134543794
2018/1/3,'000300,4111.3925,4140.0543,4088.7302,4091.4607,4087.4012,0.587,151852218
2018/1/2,'000300,4087.4012,4087.7789,4045.2086,4045.2086,4030.8549,1.4028,146935435
2017/12/29,'000300,4030.8549,4043.14,4012.8749,4022.8826,4018.8974,0.2975,90486683
2017/12/28,'000300,4018.8974,4036.6975,3980.2358,3992.997,3991.2075,0.6938,118542886
2017/12/27,'000300,3991.2075,4047.7366,3986.7385,4045.2793,4053.6224,-1.5397,105153577
2017/12/26,'000300,4053.6224,4056.8554,4015.2996,4040.6173,4041.5401,0.299,91118790
2017/12/25,'000300,4041.5401,4086.9342,4026.4496,4057.4173,4054.5984,-0.3221,91926962
2017/12/22,'000300,4054.5984,4076.8028,4048.4913,4064.9131,4067.8485,-0.3257,73473684
2017/12/21,'000300,4067.8485,4080.781,4014.6526,4023.076,4030.4898,0.9269,96836089
2017/12/20,'000300,4030.4898,4044.8485,4015.6285,4036.019,4035.3294,-0.1199,90604503
2017/12/19,'000300,4035.3294,4035.6296,3985.8233,3985.8233,3985.2914,1.2556,77528985
